,rat,sess,sh,burst_type,N_bursts,mv_amp_adjburst_r,mv_amp_adjburst_p,ms_period_adjburst_r,ms_period_adjburst_p,time_rdsym_adjburst_r,time_rdsym_adjburst_p,time_ptsym_adjburst_r,time_ptsym_adjburst_p,speed_adjburst_r,speed_adjburst_p,mv_amp_first_coef,mv_amp_first_p,ms_period_first_coef,ms_period_first_p,time_rdsym_first_coef,time_rdsym_first_p,time_ptsym_first_coef,time_ptsym_first_p,glm_first_r2,mv_amp_first_speed_coef,mv_amp_first_speed_p,ms_period_first_speed_coef,ms_period_first_speed_p,time_rdsym_first_speed_coef,time_rdsym_first_speed_p,time_ptsym_first_speed_coef,time_ptsym_first_speed_p,speed_first_speed_coef,speed_first_speed_p,glm_first_speed_r2
528,i01,i01_maze15_MS.002,7,0,713,0.24468891807977075,0.0018806643017641063,0.13703729964738015,0.08498328935759909,0.18178289945068069,0.02183359600815521,0.08918378313828518,0.2636007789783788,,,1.1713108805167656,0.00037397308857884363,-0.18063157879096914,0.5844132668576735,-1.0958923329695958,0.0008425618819696284,0.3649661060008962,0.2681719935180773,0.14566835443978066,,,,,,,,,,,
529,i01,i01_maze15_MS.002,7,1,352,0.039180850945556824,0.5623296465157912,0.14330865144696672,0.03322464840004991,-0.04364125540596128,0.5186664711644879,0.11120326414444061,0.09916841028091018,,,0.10730902228328662,0.38187823621760697,0.026267425776376828,0.8304094141346714,-0.060737363143283166,0.6192725641064631,0.08191815963689478,0.5038638975406997,0.008259419712740912,,,,,,,,,,,
530,i01,i01_maze15_MS.002,7,2,595,0.3188735662962467,0.001373516772088641,0.12739328636552008,0.21128186360079296,0.2167753699417911,0.032033191539817533,0.13263074676918563,0.19295365883924187,,,0.42385703343939596,0.6613154291105265,-0.3781254322556294,0.7046969805668926,-0.8510019737340742,0.3790063883125123,0.06388124844714943,0.9487449751331027,0.013462554693429163,,,,,,,,,,,
531,i01,i01_maze15_MS.002,7,3,93,-0.03745897796530709,0.7414860967027942,0.019032490636482245,0.8669233642072646,0.19596812001875294,0.08148379393582253,-0.032278481012658226,0.7762281895550266,,,0.09565963454296444,0.4358081397066902,-0.03976829338749789,0.7397881450024384,0.10905356846706193,0.3767399932977118,0.010735898645446884,0.9292833900626437,0.016894087367073984,,,,,,,,,,,
532,i01,i01_maze15_MS.002,8,0,615,0.07579121398205006,0.3649082713311801,0.02597860145811138,0.7564327229844304,0.06694615021256493,0.42367644186728926,0.2694063926940639,0.001049878726047894,,,0.3433381281801199,0.5799599011161649,-0.34830985349060445,0.5674919542435957,-0.6122936123054047,0.3192126004849316,-0.6813185049631787,0.266333772280652,0.0207912964060184,,,,,,,,,,,
533,i01,i01_maze15_MS.002,8,1,292,0.10007490713044541,0.1564639805887361,0.2794748969083118,5.625533119271716e-05,0.08908707207754817,0.20737512059943683,0.06517357125022112,0.3567778150738561,,,0.05119207717364698,0.6420244627537592,-0.049357013154653455,0.6523003148318747,-0.032495216635008276,0.7670913495762055,-0.10478064967670135,0.3384081550271347,0.007429564724683035,,,,,,,,,,,
534,i01,i01_maze15_MS.002,8,2,522,0.18879512305715798,0.052600594002486796,-0.07658590408635355,0.43521552969742494,0.04319218076932766,0.6602099544925182,0.18997405345492102,0.05111498851174449,,,1.3845791363959312,0.23560696961136895,-1.5981425249680388,0.17090818823550158,-1.8112253971173575,0.10943116300458795,-1.5285358417298842,0.17684789088747843,0.053522900734269574,,,,,,,,,,,
535,i01,i01_maze15_MS.002,8,3,40,-0.012324929971988797,0.9439789652577093,0.1668417738910854,0.3380934223755595,0.0005602240896358543,0.9974515946977411,-0.17871148459383757,0.30433910657082736,,,0.3452124592032131,0.0008462402937407325,-0.16867154785861144,0.08853750362474276,0.1692634649109332,0.101195589538159,-0.03860591843997474,0.6825664611923743,0.2881580125772756,,,,,,,,,,,
536,i01,i01_maze15_MS.002,9,0,595,0.14299848787499767,0.09551501206709821,0.04065754946266802,0.63712723117561,0.1515998655888887,0.07699266764025418,0.250014001157429,0.003214264931265904,,,-0.3874658288915872,0.4713623888851196,-0.09262055580410947,0.8579083652237602,-1.068455692927387,0.04167489691268625,0.046589378886274235,0.9275875665763962,0.03203040118045708,,,,,,,,,,,
537,i01,i01_maze15_MS.002,9,1,330,0.03151740316031389,0.6450597605881265,0.246870847048204,0.00024824103848653173,0.11905119136927088,0.08085451799046461,-0.0012133985877421734,0.9858544287960846,,,0.09429843355178527,0.3671608525142088,-0.09862470262459264,0.34440743527951023,-0.1028607754893761,0.32688942308252344,-0.006253553892477809,0.9519026912517473,0.01225624858127028,,,,,,,,,,,
